source,target,interaction_freq,last_interaction
10277,10404,592,2023-09-25 00:00:00
10277,10405,49,2023-05-27 00:00:00
10277,10427,390,2023-04-28 00:00:00
10277,10435,559,2023-02-07 00:00:00
10277,10449,558,2023-10-21 00:00:00
10277,10470,721,2023-03-26 00:00:00
10277,10475,85,2023-07-21 00:00:00
10277,10489,636,2023-12-08 00:00:00
10277,10497,61,2023-03-31 00:00:00
10278,10280,681,2023-05-09 00:00:00
10278,10358,365,2023-01-23 00:00:00
10278,10364,39,2023-05-28 00:00:00
10278,10369,262,2023-04-20 00:00:00
10278,10373,87,2023-02-13 00:00:00
10278,10382,391,2023-07-04 00:00:00
10278,10408,461,2023-08-03 00:00:00
10278,10433,170,2023-08-20 00:00:00
10278,10440,147,2023-12-23 00:00:00
10278,10441,305,2023-07-14 00:00:00
10278,10443,666,2023-09-22 00:00:00
10278,10464,706,2023-04-15 00:00:00
10278,10473,72,2023-11-28 00:00:00
10278,10479,303,2023-03-08 00:00:00
10278,10484,454,2023-11-30 00:00:00
10279,10285,689,2023-08-30 00:00:00
10279,10312,670,2023-06-25 00:00:00
10279,10371,552,2023-12-23 00:00:00
10279,10372,492,2023-06-24 00:00:00
10279,10388,482,2023-10-20 00:00:00
10279,10394,420,2023-01-02 00:00:00
10279,10409,362,2023-03-22 00:00:00
10279,10423,617,2023-02-04 00:00:00
10279,10441,575,2023-04-28 00:00:00
10279,10446,278,2023-10-21 00:00:00
10279,10459,431,2023-03-13 00:00:00
10279,10467,110,2023-03-24 00:00:00
10279,10484,203,2023-03-31 00:00:00
10279,10486,551,2023-07-02 00:00:00
10280,10290,568,2023-12-13 00:00:00
10280,10299,703,2023-04-06 00:00:00
10280,10308,560,2023-08-19 00:00:00
10280,10318,422,2023-05-02 00:00:00
10280,10322,168,2023-08-10 00:00:00
10280,10370,546,2023-09-06 00:00:00
10280,10396,197,2023-09-27 00:00:00
10280,10398,147,2023-03-11 00:00:00
10280,10414,659,2023-12-31 00:00:00
10280,10420,722,2023-09-25 00:00:00
10280,10431,257,2023-09-30 00:00:00
10280,10448,296,2023-03-27 00:00:00
10280,10472,90,2023-07-21 00:00:00
10281,10287,210,2023-03-18 00:00:00
10281,10294,351,2023-02-07 00:00:00
10281,10299,337,2023-05-15 00:00:00
10281,10332,470,2023-08-06 00:00:00
10281,10335,29,2023-07-31 00:00:00
10281,10348,603,2023-02-14 00:00:00
10281,10375,340,2023-09-04 00:00:00
10281,10378,531,2023-12-18 00:00:00
10281,10440,15,2023-02-09 00:00:00
10281,10450,624,2023-07-27 00:00:00
10281,10487,354,2023-06-26 00:00:00
10281,10488,515,2023-10-25 00:00:00
10282,10296,334,2023-08-20 00:00:00
10282,10306,635,2023-02-04 00:00:00
10282,10313,75,2023-09-03 00:00:00
10282,10329,495,2023-09-04 00:00:00
10282,10332,448,2023-11-28 00:00:00
10282,10333,157,2023-01-14 00:00:00
10282,10346,82,2023-07-09 00:00:00
10282,10347,16,2023-07-25 00:00:00
10282,10366,563,2023-05-12 00:00:00
10282,10397,661,2023-02-04 00:00:00
10282,10449,574,2023-07-17 00:00:00
10282,10453,626,2023-09-09 00:00:00
10282,10454,352,2023-01-16 00:00:00
10283,10295,444,2023-07-07 00:00:00
10283,10296,531,2023-05-13 00:00:00
10283,10320,471,2023-05-11 00:00:00
10283,10332,717,2023-08-14 00:00:00
10283,10334,511,2023-02-06 00:00:00
10283,10338,6,2023-08-23 00:00:00
10283,10344,479,2023-06-28 00:00:00
10283,10352,240,2023-07-16 00:00:00
10283,10362,671,2023-10-30 00:00:00
10283,10366,614,2023-12-30 00:00:00
10283,10367,61,2023-12-04 00:00:00
10283,10371,743,2023-08-29 00:00:00
10283,10382,347,2023-04-01 00:00:00
10283,10388,552,2023-11-27 00:00:00
10283,10391,570,2023-09-06 00:00:00
10283,10393,52,2023-07-05 00:00:00
10283,10406,102,2023-11-23 00:00:00
10283,10435,332,2023-10-13 00:00:00
10283,10444,426,2023-08-27 00:00:00
10283,10455,285,2023-05-12 00:00:00
10283,10463,236,2023-12-18 00:00:00
10283,10487,133,2023-06-02 00:00:00
10284,10290,324,2023-11-26 00:00:00
10284,10373,133,2023-10-24 00:00:00
10284,10378,561,2023-07-13 00:00:00
10284,10384,309,2023-01-31 00:00:00
10284,10441,719,2023-05-04 00:00:00
10284,10496,109,2023-12-21 00:00:00
10285,10316,604,2023-03-31 00:00:00
10285,10324,552,2023-09-08 00:00:00
10285,10330,322,2023-06-16 00:00:00
10285,10333,242,2023-08-30 00:00:00
10285,10341,193,2023-07-11 00:00:00
10285,10369,87,2023-06-10 00:00:00
10285,10389,620,2023-04-21 00:00:00
10285,10409,371,2023-11-30 00:00:00
10285,10413,34,2023-01-05 00:00:00
10285,10417,698,2023-04-02 00:00:00
10285,10432,637,2023-05-29 00:00:00
10285,10463,18,2023-01-19 00:00:00
10285,10490,33,2023-03-07 00:00:00
10285,10498,759,2023-03-24 00:00:00
10285,10499,308,2023-02-14 00:00:00
10286,10287,590,2023-09-21 00:00:00
10286,10302,357,2023-07-27 00:00:00
10286,10310,404,2023-01-12 00:00:00
10286,10339,413,2023-04-09 00:00:00
10286,10340,732,2023-12-25 00:00:00
10286,10345,575,2023-10-16 00:00:00
10286,10362,183,2023-08-15 00:00:00
10286,10363,234,2023-09-17 00:00:00
10286,10367,193,2023-06-09 00:00:00
10286,10376,632,2023-01-06 00:00:00
10286,10377,103,2023-02-02 00:00:00
10286,10380,60,2023-12-07 00:00:00
10286,10395,339,2023-12-05 00:00:00
10286,10415,67,2023-08-21 00:00:00
10286,10418,91,2023-10-14 00:00:00
10286,10424,288,2023-03-13 00:00:00
10286,10427,226,2023-07-20 00:00:00
10286,10433,532,2023-03-10 00:00:00
10286,10465,306,2023-02-14 00:00:00
10286,10476,532,2023-12-21 00:00:00
10287,10309,391,2023-07-16 00:00:00
10287,10310,66,2023-01-29 00:00:00
10287,10332,165,2023-12-07 00:00:00
10287,10338,530,2023-08-16 00:00:00
10287,10354,399,2023-04-23 00:00:00
10287,10371,363,2023-09-25 00:00:00
10287,10377,385,2023-04-03 00:00:00
10287,10380,271,2023-04-24 00:00:00
10287,10402,323,2023-10-13 00:00:00
10287,10413,213,2023-09-12 00:00:00
10287,10416,297,2023-02-28 00:00:00
10287,10418,357,2023-02-03 00:00:00
10287,10449,429,2023-02-27 00:00:00
10287,10452,211,2023-11-28 00:00:00
10287,10459,204,2023-09-16 00:00:00
10287,10461,749,2023-05-21 00:00:00
10287,10488,742,2023-06-03 00:00:00
10288,10350,491,2023-01-04 00:00:00
10288,10370,261,2023-10-23 00:00:00
10288,10403,665,2023-09-27 00:00:00
10288,10420,135,2023-02-01 00:00:00
10288,10430,420,2023-12-09 00:00:00
10288,10463,172,2023-10-15 00:00:00
10288,10464,34,2023-07-29 00:00:00
10288,10466,661,2023-05-31 00:00:00
10288,10492,198,2023-08-17 00:00:00
10289,10300,348,2023-01-21 00:00:00
10289,10314,281,2023-07-29 00:00:00
10289,10318,582,2023-12-14 00:00:00
10289,10322,319,2023-09-15 00:00:00
10289,10334,538,2023-10-18 00:00:00
10289,10342,288,2023-06-20 00:00:00
10289,10343,425,2023-07-18 00:00:00
10289,10358,698,2023-11-26 00:00:00
10289,10366,513,2023-08-07 00:00:00
10289,10414,379,2023-04-12 00:00:00
10289,10423,129,2023-04-06 00:00:00
10289,10453,8,2023-02-05 00:00:00
10290,10291,201,2023-03-06 00:00:00
10290,10295,534,2023-07-16 00:00:00
10290,10300,70,2023-11-06 00:00:00
10290,10306,699,2023-03-03 00:00:00
10290,10317,246,2023-02-21 00:00:00
10290,10334,496,2023-07-03 00:00:00
10290,10349,409,2023-08-25 00:00:00
10290,10351,131,2023-07-11 00:00:00
10290,10364,396,2023-05-13 00:00:00
10290,10392,729,2023-12-29 00:00:00
10290,10396,441,2023-08-09 00:00:00
10290,10440,569,2023-11-27 00:00:00
10290,10454,675,2023-05-04 00:00:00
10290,10456,265,2023-08-01 00:00:00
10291,10302,763,2023-09-23 00:00:00
10291,10327,128,2023-02-07 00:00:00
10291,10329,374,2023-03-02 00:00:00
10291,10340,648,2023-08-05 00:00:00
10291,10345,681,2023-12-03 00:00:00
10291,10346,602,2023-05-21 00:00:00
10291,10367,278,2023-08-03 00:00:00
10291,10375,549,2023-06-04 00:00:00
10291,10414,587,2023-08-03 00:00:00
10291,10425,682,2023-05-05 00:00:00
10291,10439,332,2023-09-11 00:00:00
10291,10441,230,2023-10-11 00:00:00
10291,10452,562,2023-10-05 00:00:00
10291,10476,619,2023-03-15 00:00:00
10291,10499,422,2023-09-11 00:00:00
10292,10342,523,2023-03-05 00:00:00
10292,10356,488,2023-02-03 00:00:00
10292,10364,311,2023-08-29 00:00:00
10292,10376,647,2023-05-17 00:00:00
10292,10379,524,2023-10-14 00:00:00
10292,10383,87,2023-08-22 00:00:00
10292,10455,367,2023-10-06 00:00:00
10292,10456,171,2023-02-25 00:00:00
10292,10472,609,2023-08-23 00:00:00
10292,10483,329,2023-10-19 00:00:00
10292,10487,763,2023-12-05 00:00:00
10292,10497,569,2023-12-02 00:00:00
10293,10297,365,2023-09-11 00:00:00
10293,10301,693,2023-11-11 00:00:00
10293,10303,529,2023-05-25 00:00:00
10293,10310,241,2023-11-11 00:00:00
10293,10322,755,2023-09-01 00:00:00
10293,10373,596,2023-08-08 00:00:00
10293,10393,263,2023-05-06 00:00:00
10293,10403,430,2023-02-20 00:00:00
10293,10426,747,2023-05-30 00:00:00
10293,10465,15,2023-11-27 00:00:00
10293,10475,152,2023-06-11 00:00:00
10293,10476,755,2023-04-03 00:00:00
10293,10478,41,2023-11-10 00:00:00
10293,10495,581,2023-12-28 00:00:00
10293,10497,385,2023-12-21 00:00:00
10294,10310,602,2023-12-18 00:00:00
10294,10330,545,2023-04-15 00:00:00
10294,10342,244,2023-02-04 00:00:00
10294,10349,20,2023-02-10 00:00:00
10294,10360,239,2023-12-29 00:00:00
10294,10363,232,2023-05-09 00:00:00
10294,10376,172,2023-12-25 00:00:00
10294,10398,687,2023-05-16 00:00:00
10294,10404,311,2023-04-09 00:00:00
10294,10413,256,2023-04-30 00:00:00
10294,10476,761,2023-08-11 00:00:00
10295,10311,566,2023-04-22 00:00:00
10295,10313,390,2023-12-11 00:00:00
10295,10320,565,2023-09-24 00:00:00
10295,10325,616,2023-01-06 00:00:00
10295,10341,715,2023-07-07 00:00:00
10295,10374,606,2023-04-30 00:00:00
10295,10382,442,2023-12-20 00:00:00
10295,10396,265,2023-08-06 00:00:00
10295,10399,331,2023-05-12 00:00:00
10295,10408,591,2023-02-20 00:00:00
10295,10418,482,2023-12-30 00:00:00
10295,10428,270,2023-04-12 00:00:00
10295,10432,565,2023-11-13 00:00:00
10295,10444,421,2023-02-09 00:00:00
10295,10465,558,2023-04-01 00:00:00
10295,10484,23,2023-04-13 00:00:00
10295,10499,763,2023-12-29 00:00:00
10296,10330,202,2023-05-08 00:00:00
10296,10339,526,2023-12-17 00:00:00
10296,10354,537,2023-08-19 00:00:00
10296,10360,205,2023-11-02 00:00:00
10296,10368,454,2023-06-07 00:00:00
10296,10380,61,2023-03-23 00:00:00
10296,10388,158,2023-08-28 00:00:00
10296,10407,265,2023-08-26 00:00:00
10296,10419,212,2023-12-31 00:00:00
10296,10424,121,2023-02-24 00:00:00
10296,10455,150,2023-08-08 00:00:00
10296,10479,20,2023-06-22 00:00:00
10296,10485,644,2023-03-14 00:00:00
10296,10490,186,2023-04-15 00:00:00
10297,10299,596,2023-03-29 00:00:00
10297,10303,54,2023-04-30 00:00:00
10297,10315,387,2023-10-27 00:00:00
10297,10339,433,2023-03-03 00:00:00
10297,10344,744,2023-01-29 00:00:00
10297,10351,63,2023-07-05 00:00:00
10297,10367,579,2023-02-21 00:00:00
10297,10375,748,2023-03-09 00:00:00
10297,10383,341,2023-05-31 00:00:00
10297,10396,237,2023-09-01 00:00:00
10297,10413,590,2023-09-08 00:00:00
10297,10440,389,2023-08-15 00:00:00
10297,10446,110,2023-01-06 00:00:00
10298,10303,110,2023-09-01 00:00:00
10298,10305,523,2023-01-24 00:00:00
10298,10334,654,2023-11-23 00:00:00
10298,10365,324,2023-11-26 00:00:00
10298,10391,746,2023-04-10 00:00:00
10298,10413,558,2023-11-17 00:00:00
10298,10422,475,2023-09-10 00:00:00
10298,10441,311,2023-11-20 00:00:00
10298,10446,547,2023-09-08 00:00:00
10298,10458,374,2023-02-06 00:00:00
10298,10471,535,2023-07-07 00:00:00
10299,10306,260,2023-03-30 00:00:00
10299,10307,556,2023-08-16 00:00:00
10299,10320,340,2023-12-29 00:00:00
10299,10322,134,2023-01-26 00:00:00
10299,10337,679,2023-12-15 00:00:00
10299,10343,619,2023-02-27 00:00:00
10299,10351,416,2023-02-06 00:00:00
10299,10355,665,2023-04-07 00:00:00
10299,10362,644,2023-11-30 00:00:00
10299,10366,231,2023-02-20 00:00:00
10299,10368,20,2023-07-17 00:00:00
10299,10377,57,2023-12-30 00:00:00
10299,10381,235,2023-11-01 00:00:00
10299,10395,116,2023-10-20 00:00:00
10299,10420,334,2023-08-10 00:00:00
10299,10451,168,2023-10-25 00:00:00
10299,10468,736,2023-05-24 00:00:00
10299,10471,345,2023-04-15 00:00:00
10299,10487,461,2023-12-12 00:00:00
10299,10488,444,2023-08-15 00:00:00
10300,10317,220,2023-07-06 00:00:00
10300,10324,737,2023-01-16 00:00:00
10300,10326,327,2023-12-08 00:00:00
10300,10331,337,2023-05-14 00:00:00
10300,10340,635,2023-10-15 00:00:00
10300,10348,629,2023-12-25 00:00:00
10300,10387,2,2023-10-30 00:00:00
10300,10404,321,2023-05-15 00:00:00
10300,10420,722,2023-05-06 00:00:00
10300,10427,434,2023-03-07 00:00:00
10300,10439,708,2023-02-23 00:00:00
10300,10445,58,2023-12-07 00:00:00
10300,10464,568,2023-10-22 00:00:00
10300,10466,125,2023-06-20 00:00:00
10300,10472,229,2023-04-14 00:00:00
10300,10480,128,2023-09-09 00:00:00
10300,10481,9,2023-02-15 00:00:00
10300,10490,397,2023-05-02 00:00:00
10301,10354,654,2023-11-21 00:00:00
10301,10358,363,2023-06-07 00:00:00
10301,10381,602,2023-11-15 00:00:00
10301,10395,727,2023-11-10 00:00:00
10301,10399,292,2023-09-24 00:00:00
10301,10411,547,2023-12-25 00:00:00
10301,10430,126,2023-07-11 00:00:00
10301,10463,46,2023-12-20 00:00:00
10301,10483,696,2023-05-29 00:00:00
10301,10487,719,2023-01-11 00:00:00
10301,10495,650,2023-06-07 00:00:00
10301,10498,518,2023-12-14 00:00:00
10302,10303,110,2023-10-18 00:00:00
10302,10306,625,2023-06-07 00:00:00
10302,10308,550,2023-02-23 00:00:00
10302,10314,173,2023-01-26 00:00:00
10302,10337,211,2023-07-26 00:00:00
10302,10397,147,2023-09-16 00:00:00
10302,10404,249,2023-10-13 00:00:00
10302,10405,684,2023-08-19 00:00:00
10302,10406,262,2023-03-04 00:00:00
10302,10455,40,2023-02-13 00:00:00
10302,10486,519,2023-04-24 00:00:00
10302,10492,732,2023-03-25 00:00:00
10302,10493,547,2023-07-20 00:00:00
10302,10494,143,2023-03-20 00:00:00
10302,10499,92,2023-11-14 00:00:00
10303,10309,575,2023-09-23 00:00:00
10303,10311,231,2023-05-08 00:00:00
10303,10327,482,2023-09-23 00:00:00
10303,10350,290,2023-02-15 00:00:00
10303,10361,467,2023-03-17 00:00:00
10303,10367,223,2023-12-20 00:00:00
10303,10383,278,2023-04-13 00:00:00
10303,10418,397,2023-06-14 00:00:00
10303,10454,603,2023-09-18 00:00:00
10303,10463,305,2023-01-30 00:00:00
10304,10306,119,2023-06-16 00:00:00
10304,10323,171,2023-04-27 00:00:00
10304,10332,93,2023-10-02 00:00:00
10304,10355,299,2023-05-15 00:00:00
10304,10357,735,2023-07-23 00:00:00
10304,10380,668,2023-04-02 00:00:00
10304,10385,65,2023-05-28 00:00:00
10304,10433,599,2023-04-13 00:00:00
10304,10450,62,2023-02-04 00:00:00
10304,10487,321,2023-09-25 00:00:00
10305,10316,327,2023-07-31 00:00:00
10305,10341,201,2023-03-13 00:00:00
10305,10345,347,2023-04-25 00:00:00
10305,10346,74,2023-07-01 00:00:00
10305,10353,435,2023-03-14 00:00:00
10305,10367,359,2023-01-01 00:00:00
10305,10373,177,2023-10-05 00:00:00
10305,10376,205,2023-09-08 00:00:00
10305,10412,333,2023-10-18 00:00:00
10305,10423,584,2023-12-15 00:00:00
10305,10438,78,2023-11-27 00:00:00
10305,10475,348,2023-05-08 00:00:00
10305,10479,526,2023-10-09 00:00:00
10306,10310,211,2023-06-22 00:00:00
10306,10325,696,2023-12-22 00:00:00
10306,10326,498,2023-07-10 00:00:00
10306,10329,222,2023-09-16 00:00:00
10306,10333,166,2023-04-17 00:00:00
10306,10362,447,2023-11-27 00:00:00
10306,10369,677,2023-01-05 00:00:00
10306,10376,752,2023-04-20 00:00:00
10306,10420,512,2023-11-21 00:00:00
10306,10436,57,2023-05-07 00:00:00
10306,10465,139,2023-04-11 00:00:00
10307,10308,7,2023-02-02 00:00:00
10307,10322,356,2023-03-06 00:00:00
10307,10325,504,2023-08-01 00:00:00
10307,10350,61,2023-06-12 00:00:00
10307,10367,218,2023-03-15 00:00:00
10307,10369,529,2023-11-28 00:00:00
10307,10370,678,2023-03-28 00:00:00
10307,10395,49,2023-07-19 00:00:00
10307,10399,464,2023-06-16 00:00:00
10307,10414,494,2023-07-30 00:00:00
10307,10415,709,2023-09-27 00:00:00
10307,10437,202,2023-09-30 00:00:00
10307,10438,293,2023-10-10 00:00:00
10307,10481,732,2023-11-23 00:00:00
10307,10485,729,2023-12-03 00:00:00
10308,10349,308,2023-12-26 00:00:00
10308,10367,446,2023-06-26 00:00:00
10308,10378,733,2023-08-21 00:00:00
10308,10407,49,2023-11-29 00:00:00
10308,10408,397,2023-05-17 00:00:00
10308,10412,75,2023-09-23 00:00:00
10308,10413,615,2023-06-16 00:00:00
10308,10418,616,2023-10-07 00:00:00
10308,10427,154,2023-08-06 00:00:00
10308,10441,394,2023-09-18 00:00:00
10308,10444,339,2023-10-12 00:00:00
10308,10457,432,2023-09-18 00:00:00
10308,10471,356,2023-10-17 00:00:00
10308,10490,357,2023-09-07 00:00:00
10309,10337,678,2023-07-23 00:00:00
10309,10344,738,2023-07-10 00:00:00
10309,10354,68,2023-09-06 00:00:00
10309,10413,754,2023-10-13 00:00:00
10309,10426,32,2023-07-19 00:00:00
10309,10454,286,2023-11-12 00:00:00
10309,10469,322,2023-07-27 00:00:00
10309,10470,541,2023-05-03 00:00:00
10310,10314,331,2023-11-18 00:00:00
10310,10321,204,2023-03-20 00:00:00
10310,10365,675,2023-02-19 00:00:00
10310,10366,751,2023-07-01 00:00:00
10310,10379,102,2023-12-04 00:00:00
10310,10385,524,2023-10-22 00:00:00
10310,10386,663,2023-07-23 00:00:00
10310,10416,587,2023-12-22 00:00:00
10310,10420,300,2023-05-10 00:00:00
10310,10433,673,2023-05-01 00:00:00
10310,10448,574,2023-09-12 00:00:00
10310,10450,363,2023-10-14 00:00:00
10310,10451,310,2023-12-02 00:00:00
10310,10463,721,2023-11-30 00:00:00
10310,10466,255,2023-02-23 00:00:00
10310,10472,440,2023-01-21 00:00:00
10310,10474,656,2023-06-16 00:00:00
10310,10480,123,2023-05-20 00:00:00
10310,10485,137,2023-09-09 00:00:00
10311,10312,75,2023-12-18 00:00:00
10311,10354,367,2023-07-16 00:00:00
10311,10375,121,2023-11-28 00:00:00
10311,10385,736,2023-04-22 00:00:00
10311,10398,76,2023-05-05 00:00:00
10311,10415,744,2023-11-24 00:00:00
10311,10496,523,2023-11-11 00:00:00
10311,10498,443,2023-11-26 00:00:00
10312,10321,760,2023-09-03 00:00:00
10312,10323,312,2023-07-14 00:00:00
10312,10335,570,2023-08-18 00:00:00
10312,10346,627,2023-02-02 00:00:00
10312,10349,282,2023-04-03 00:00:00
10312,10351,19,2023-02-23 00:00:00
10312,10360,382,2023-08-05 00:00:00
10312,10392,432,2023-01-29 00:00:00
10312,10398,136,2023-12-06 00:00:00
10312,10410,461,2023-09-15 00:00:00
10312,10418,386,2023-01-02 00:00:00
10312,10433,50,2023-05-04 00:00:00
10312,10455,168,2023-10-03 00:00:00
10312,10457,32,2023-09-12 00:00:00
10312,10463,473,2023-08-20 00:00:00
10312,10477,440,2023-12-31 00:00:00
10312,10481,189,2023-12-13 00:00:00
10313,10321,541,2023-12-25 00:00:00
10313,10330,320,2023-07-02 00:00:00
10313,10369,49,2023-08-16 00:00:00
10313,10371,158,2023-02-04 00:00:00
10313,10397,309,2023-09-10 00:00:00
10313,10401,203,2023-11-17 00:00:00
10313,10413,490,2023-01-20 00:00:00
10313,10421,748,2023-04-25 00:00:00
10313,10491,447,2023-10-04 00:00:00
10314,10331,51,2023-08-03 00:00:00
10314,10338,360,2023-05-12 00:00:00
10314,10349,638,2023-09-01 00:00:00
10314,10350,92,2023-08-17 00:00:00
10314,10357,243,2023-08-12 00:00:00
10314,10358,231,2023-09-05 00:00:00
10314,10367,326,2023-02-28 00:00:00
10314,10398,403,2023-11-03 00:00:00
10314,10404,679,2023-04-14 00:00:00
10314,10420,400,2023-01-24 00:00:00
10314,10435,250,2023-03-14 00:00:00
10314,10445,325,2023-07-17 00:00:00
10314,10450,445,2023-05-08 00:00:00
10314,10457,678,2023-06-30 00:00:00
10314,10464,391,2023-02-12 00:00:00
10314,10470,495,2023-02-06 00:00:00
10314,10486,89,2023-09-29 00:00:00
10314,10494,227,2023-07-22 00:00:00
10315,10317,711,2023-07-08 00:00:00
10315,10327,286,2023-03-29 00:00:00
10315,10329,555,2023-10-17 00:00:00
10315,10340,738,2023-11-13 00:00:00
10315,10341,322,2023-10-24 00:00:00
10315,10350,431,2023-05-01 00:00:00
10315,10408,123,2023-12-19 00:00:00
10315,10418,72,2023-11-23 00:00:00
10315,10419,37,2023-06-03 00:00:00
10315,10463,165,2023-07-23 00:00:00
10315,10467,676,2023-06-19 00:00:00
10315,10494,715,2023-05-05 00:00:00
10316,10320,122,2023-08-23 00:00:00
10316,10340,51,2023-01-27 00:00:00
10316,10348,91,2023-01-18 00:00:00
10316,10369,751,2023-12-22 00:00:00
10316,10392,9,2023-04-10 00:00:00
10316,10428,46,2023-08-21 00:00:00
10316,10447,696,2023-08-10 00:00:00
10316,10448,581,2023-07-20 00:00:00
10316,10471,55,2023-09-18 00:00:00
10316,10495,334,2023-04-20 00:00:00
10317,10339,636,2023-08-26 00:00:00
10317,10354,165,2023-03-14 00:00:00
10317,10368,651,2023-09-15 00:00:00
10317,10382,363,2023-01-10 00:00:00
10317,10383,334,2023-11-22 00:00:00
10317,10432,41,2023-01-08 00:00:00
10317,10437,556,2023-04-07 00:00:00
10317,10447,537,2023-04-18 00:00:00
10317,10495,244,2023-07-22 00:00:00
10317,10497,646,2023-01-22 00:00:00
10318,10319,42,2023-05-28 00:00:00
10318,10322,260,2023-11-03 00:00:00
10318,10327,330,2023-04-17 00:00:00
10318,10346,116,2023-07-12 00:00:00
10318,10357,287,2023-01-13 00:00:00
10318,10367,111,2023-06-17 00:00:00
10318,10368,198,2023-07-04 00:00:00
10318,10377,149,2023-03-18 00:00:00
10318,10391,297,2023-08-29 00:00:00
10318,10392,555,2023-05-29 00:00:00
10318,10401,519,2023-05-15 00:00:00
10318,10406,655,2023-03-17 00:00:00
10318,10422,451,2023-08-06 00:00:00
10318,10428,107,2023-04-17 00:00:00
10318,10446,297,2023-04-21 00:00:00
10318,10469,697,2023-03-29 00:00:00
10319,10339,697,2023-11-20 00:00:00
10319,10384,606,2023-07-28 00:00:00
10319,10387,534,2023-08-22 00:00:00
10319,10412,207,2023-02-22 00:00:00
10319,10476,224,2023-04-29 00:00:00
10319,10483,285,2023-07-17 00:00:00
10320,10321,229,2023-02-01 00:00:00
10320,10339,471,2023-08-04 00:00:00
10320,10341,125,2023-07-01 00:00:00
10320,10342,710,2023-11-14 00:00:00
10320,10355,147,2023-05-29 00:00:00
10320,10396,513,2023-02-27 00:00:00
10320,10416,77,2023-08-05 00:00:00
10320,10421,643,2023-06-01 00:00:00
10320,10430,243,2023-12-01 00:00:00
10320,10448,353,2023-12-05 00:00:00
10320,10458,616,2023-03-12 00:00:00
10320,10498,344,2023-10-27 00:00:00
10321,10341,77,2023-12-11 00:00:00
10321,10343,450,2023-08-18 00:00:00
10321,10371,420,2023-07-25 00:00:00
10321,10390,161,2023-05-02 00:00:00
10321,10400,275,2023-09-24 00:00:00
10321,10425,573,2023-06-08 00:00:00
10321,10447,493,2023-03-09 00:00:00
10321,10473,202,2023-02-25 00:00:00
10321,10479,204,2023-12-05 00:00:00
10321,10482,149,2023-06-20 00:00:00
10322,10326,575,2023-08-20 00:00:00
10322,10356,762,2023-11-16 00:00:00
10322,10438,372,2023-09-03 00:00:00
10322,10470,517,2023-05-17 00:00:00
10323,10350,759,2023-03-25 00:00:00
10323,10351,666,2023-11-27 00:00:00
10323,10366,546,2023-10-10 00:00:00
10323,10400,467,2023-08-24 00:00:00
10323,10422,476,2023-02-12 00:00:00
10323,10425,136,2023-05-05 00:00:00
10323,10436,631,2023-09-13 00:00:00
10323,10437,11,2023-06-10 00:00:00
10323,10472,296,2023-01-16 00:00:00
10323,10495,87,2023-05-01 00:00:00
10324,10341,458,2023-08-05 00:00:00
10324,10379,555,2023-03-12 00:00:00
10324,10396,741,2023-12-24 00:00:00
10324,10413,373,2023-12-16 00:00:00
10324,10430,335,2023-08-15 00:00:00
10324,10431,606,2023-09-22 00:00:00
10324,10434,309,2023-05-28 00:00:00
10324,10437,526,2023-04-09 00:00:00
10324,10450,547,2023-10-28 00:00:00
10324,10490,717,2023-08-11 00:00:00
10325,10332,116,2023-10-25 00:00:00
10325,10335,230,2023-10-23 00:00:00
10325,10342,321,2023-05-17 00:00:00
10325,10343,729,2023-06-22 00:00:00
10325,10367,529,2023-06-05 00:00:00
10325,10393,493,2023-04-08 00:00:00
10325,10400,120,2023-09-03 00:00:00
10325,10402,468,2023-10-13 00:00:00
10325,10417,511,2023-06-01 00:00:00
10325,10456,684,2023-03-10 00:00:00
10325,10469,490,2023-03-21 00:00:00
10325,10479,758,2023-06-14 00:00:00
10325,10493,753,2023-08-31 00:00:00
10325,10494,296,2023-07-19 00:00:00
10326,10369,231,2023-01-06 00:00:00
10326,10391,614,2023-05-11 00:00:00
10326,10392,178,2023-10-25 00:00:00
10326,10394,329,2023-07-27 00:00:00
10326,10395,308,2023-03-27 00:00:00
10326,10397,419,2023-08-01 00:00:00
10326,10400,99,2023-04-26 00:00:00
10326,10405,579,2023-04-20 00:00:00
10326,10418,536,2023-11-11 00:00:00
10326,10444,435,2023-01-10 00:00:00
10326,10449,659,2023-03-07 00:00:00
10326,10456,666,2023-10-21 00:00:00
10326,10482,193,2023-05-20 00:00:00
10327,10334,149,2023-01-31 00:00:00
10327,10346,555,2023-01-26 00:00:00
10327,10347,20,2023-04-19 00:00:00
10327,10374,522,2023-05-09 00:00:00
10327,10383,555,2023-08-25 00:00:00
10327,10416,622,2023-09-26 00:00:00
10327,10441,571,2023-09-21 00:00:00
10327,10457,129,2023-10-11 00:00:00
10327,10465,665,2023-10-16 00:00:00
10327,10479,213,2023-02-25 00:00:00
10327,10485,279,2023-09-20 00:00:00
10328,10329,636,2023-01-05 00:00:00
10328,10333,254,2023-01-20 00:00:00
10328,10358,360,2023-11-15 00:00:00
10328,10373,434,2023-06-24 00:00:00
10328,10385,713,2023-01-19 00:00:00
10328,10418,580,2023-08-18 00:00:00
10328,10426,226,2023-12-16 00:00:00
10328,10430,115,2023-07-24 00:00:00
10328,10461,560,2023-02-24 00:00:00
10328,10466,741,2023-12-15 00:00:00
10328,10472,420,2023-05-05 00:00:00
