user_id,age,occupation,gender,age_normalized,occupation_公务员,occupation_其他,occupation_医生,occupation_商人,occupation_学生,occupation_工程师,occupation_教师,occupation_自由职业者,occupation_设计师
3979,32,教师,男,0.2978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
349,43,其他,男,0.5319148936170213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,54,其他,男,0.7659574468085105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,38,工程师,女,0.42553191489361697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
352,48,作家,男,0.6382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,42,学生,女,0.5106382978723404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
355,40,设计师,女,0.46808510638297873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
356,41,设计师,女,0.4893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
357,55,教师,女,0.7872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
358,45,工程师,女,0.5744680851063829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
359,38,工程师,男,0.42553191489361697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
360,60,公务员,男,0.8936170212765958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,35,商人,男,0.36170212765957444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
362,53,作家,男,0.7446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,52,商人,女,0.723404255319149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
365,62,作家,女,0.9361702127659574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,26,医生,女,0.17021276595744683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
368,55,自由职业者,男,0.7872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
369,47,其他,男,0.6170212765957447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,61,其他,男,0.9148936170212766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,51,作家,男,0.702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,49,其他,女,0.6595744680851064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,20,商人,女,0.04255319148936171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
374,20,设计师,男,0.04255319148936171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375,45,商人,男,0.5744680851063829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
377,61,作家,女,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,32,工程师,女,0.2978723404255319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
379,58,商人,女,0.851063829787234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
380,40,其他,女,0.46808510638297873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,57,教师,男,0.8297872340425531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
382,28,公务员,女,0.21276595744680848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,49,设计师,女,0.6595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384,53,其他,女,0.7446808510638298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,50,教师,女,0.6808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
386,41,作家,男,0.4893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,56,医生,男,0.8085106382978723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
388,51,教师,男,0.702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
390,45,自由职业者,男,0.5744680851063829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
391,54,医生,男,0.7659574468085105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
392,24,学生,男,0.12765957446808507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
393,21,设计师,女,0.06382978723404253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,54,其他,女,0.7659574468085105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,18,学生,女,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
396,18,商人,女,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
397,64,作家,男,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,37,设计师,女,0.4042553191489362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
399,36,工程师,男,0.3829787234042553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
400,46,医生,女,0.5957446808510638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
401,27,工程师,女,0.1914893617021276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
402,35,学生,女,0.36170212765957444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
403,45,教师,男,0.5744680851063829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
404,52,教师,女,0.723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
405,60,作家,男,0.8936170212765958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,64,学生,男,0.9787234042553191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
407,48,公务员,女,0.6382978723404255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,44,设计师,男,0.5531914893617021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
409,28,医生,男,0.21276595744680848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
410,55,教师,女,0.7872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
411,22,教师,女,0.08510638297872342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
412,25,工程师,女,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
413,51,工程师,女,0.702127659574468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
415,29,其他,女,0.23404255319148937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,55,商人,女,0.7872340425531915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
417,18,公务员,男,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,48,工程师,女,0.6382978723404255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
419,21,工程师,女,0.06382978723404253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
421,62,设计师,男,0.9361702127659574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
422,22,其他,女,0.08510638297872342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,47,工程师,男,0.6170212765957447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
424,41,医生,女,0.4893617021276595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
425,20,设计师,女,0.04255319148936171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
426,28,商人,男,0.21276595744680848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
427,62,学生,女,0.9361702127659574,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
429,21,设计师,男,0.06382978723404253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,43,学生,女,0.5319148936170213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
431,44,教师,女,0.5531914893617021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
432,63,其他,男,0.9574468085106383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,60,商人,女,0.8936170212765958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
434,44,其他,女,0.5531914893617021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,59,商人,男,0.8723404255319148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
436,23,其他,女,0.10638297872340424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,32,设计师,男,0.2978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
438,47,其他,女,0.6170212765957447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,59,自由职业者,男,0.8723404255319148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
440,54,商人,女,0.7659574468085105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
441,54,学生,男,0.7659574468085105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
442,59,商人,男,0.8723404255319148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
443,54,教师,女,0.7659574468085105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
444,52,医生,女,0.723404255319149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
445,40,自由职业者,男,0.46808510638297873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
446,23,作家,女,0.10638297872340424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,21,商人,男,0.06382978723404253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
448,35,工程师,女,0.36170212765957444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
449,26,设计师,女,0.17021276595744683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
450,46,设计师,男,0.5957446808510638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
451,30,其他,男,0.25531914893617025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,64,其他,女,0.9787234042553191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,34,设计师,女,0.34042553191489355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
454,62,公务员,女,0.9361702127659574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,49,自由职业者,女,0.6595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
456,39,自由职业者,女,0.44680851063829785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
457,21,学生,男,0.06382978723404253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
458,22,商人,女,0.08510638297872342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
459,54,作家,女,0.7659574468085105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,58,设计师,男,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,30,商人,男,0.25531914893617025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
462,51,自由职业者,男,0.702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
463,62,教师,女,0.9361702127659574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
464,39,设计师,男,0.44680851063829785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
465,40,商人,男,0.46808510638297873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
466,20,自由职业者,男,0.04255319148936171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
467,59,医生,男,0.8723404255319148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
468,51,自由职业者,女,0.702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
469,49,其他,女,0.6595744680851064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,62,工程师,女,0.9361702127659574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
471,38,公务员,男,0.42553191489361697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,63,公务员,男,0.9574468085106383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,61,其他,男,0.9148936170212766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,38,其他,男,0.42553191489361697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,61,设计师,男,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
477,28,医生,男,0.21276595744680848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
478,56,医生,女,0.8085106382978723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
479,21,设计师,女,0.06382978723404253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,18,商人,男,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
481,45,设计师,女,0.5744680851063829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
482,41,作家,男,0.4893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,52,作家,男,0.723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,30,公务员,女,0.25531914893617025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,64,自由职业者,男,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
488,51,设计师,女,0.702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
489,28,设计师,男,0.21276595744680848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
490,53,商人,男,0.7446808510638298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
491,34,学生,女,0.34042553191489355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
492,52,公务员,男,0.723404255319149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,35,公务员,男,0.36170212765957444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,57,公务员,男,0.8297872340425531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,39,自由职业者,女,0.44680851063829785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
496,41,其他,男,0.4893617021276595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,36,教师,男,0.3829787234042553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
498,54,学生,男,0.7659574468085105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
499,56,自由职业者,女,0.8085106382978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
500,38,作家,女,0.42553191489361697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,25,商人,女,0.14893617021276595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
502,45,其他,女,0.5744680851063829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,22,作家,女,0.08510638297872342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,34,其他,男,0.34042553191489355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,54,医生,女,0.7659574468085105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
506,53,公务员,女,0.7446808510638298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,36,其他,男,0.3829787234042553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,44,工程师,女,0.5531914893617021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
509,51,公务员,男,0.702127659574468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,28,公务员,女,0.21276595744680848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,62,商人,男,0.9361702127659574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
512,64,学生,男,0.9787234042553191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
513,29,作家,女,0.23404255319148937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,38,其他,女,0.42553191489361697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,28,其他,男,0.21276595744680848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,56,医生,男,0.8085106382978723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
518,45,公务员,男,0.5744680851063829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,22,设计师,男,0.08510638297872342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
520,34,教师,男,0.34042553191489355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
521,37,设计师,男,0.4042553191489362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
522,58,其他,男,0.851063829787234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,63,设计师,女,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
524,29,商人,男,0.23404255319148937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
525,23,工程师,女,0.10638297872340424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
527,34,其他,女,0.34042553191489355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,36,其他,男,0.3829787234042553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,43,工程师,男,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
530,61,作家,女,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,61,工程师,男,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
532,49,设计师,男,0.6595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
533,23,商人,女,0.10638297872340424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
534,53,医生,女,0.7446808510638298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
535,55,作家,女,0.7872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,28,自由职业者,男,0.21276595744680848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
537,50,医生,男,0.6808510638297872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
539,41,学生,女,0.4893617021276595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
540,40,学生,男,0.46808510638297873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
541,32,学生,女,0.2978723404255319,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
542,44,学生,男,0.5531914893617021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
543,28,商人,女,0.21276595744680848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
544,34,医生,男,0.34042553191489355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
545,31,公务员,女,0.276595744680851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,44,教师,男,0.5531914893617021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
547,35,作家,男,0.36170212765957444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,45,自由职业者,女,0.5744680851063829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
549,64,设计师,男,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
550,64,其他,男,0.9787234042553191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,21,学生,女,0.06382978723404253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
552,24,自由职业者,男,0.12765957446808507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
553,62,其他,男,0.9361702127659574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,52,教师,男,0.723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
555,26,自由职业者,女,0.17021276595744683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
556,25,医生,女,0.14893617021276595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
557,62,自由职业者,女,0.9361702127659574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
558,34,学生,女,0.34042553191489355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
559,34,教师,女,0.34042553191489355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
560,50,设计师,男,0.6808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
561,49,公务员,男,0.6595744680851064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,25,工程师,女,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
564,36,学生,男,0.3829787234042553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
565,55,其他,男,0.7872340425531915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,20,教师,男,0.04255319148936171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
569,22,医生,男,0.08510638297872342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
570,30,商人,女,0.25531914893617025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
571,64,教师,女,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
572,63,其他,男,0.9574468085106383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3980,48,工程师,男,0.6382978723404255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3981,33,工程师,女,0.3191489361702128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3982,49,作家,男,0.6595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3983,39,公务员,男,0.44680851063829785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3984,46,其他,男,0.5957446808510638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3985,39,工程师,女,0.44680851063829785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3986,60,作家,女,0.8936170212765958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3987,20,作家,男,0.04255319148936171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,27,作家,男,0.1914893617021276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,59,教师,男,0.8723404255319148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3990,38,作家,男,0.42553191489361697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3991,33,学生,男,0.3191489361702128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3992,29,其他,男,0.23404255319148937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,19,学生,女,0.021276595744680826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3994,58,商人,女,0.851063829787234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3995,41,工程师,男,0.4893617021276595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
594,52,公务员,女,0.723404255319149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3996,47,作家,男,0.6170212765957447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3997,47,医生,男,0.6170212765957447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3998,64,医生,女,0.9787234042553191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,52,工程师,女,0.723404255319149,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4000,36,商人,男,0.3829787234042553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4001,25,医生,男,0.14893617021276595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4002,43,学生,女,0.5319148936170213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4003,57,自由职业者,女,0.8297872340425531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4004,24,教师,男,0.12765957446808507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4005,47,设计师,男,0.6170212765957447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4006,24,医生,男,0.12765957446808507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,20,公务员,女,0.04255319148936171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,18,作家,男,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,53,公务员,女,0.7446808510638298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010,42,其他,男,0.5106382978723404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4011,54,教师,女,0.7659574468085105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4012,18,学生,女,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4013,32,商人,女,0.2978723404255319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4014,54,教师,女,0.7659574468085105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4015,30,设计师,男,0.25531914893617025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4016,57,自由职业者,女,0.8297872340425531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4017,25,医生,女,0.14893617021276595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4018,22,商人,女,0.08510638297872342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4019,26,商人,男,0.17021276595744683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4020,18,医生,男,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,53,医生,男,0.7446808510638298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4022,52,医生,男,0.723404255319149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4023,19,医生,男,0.021276595744680826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4024,57,医生,男,0.8297872340425531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4025,40,商人,女,0.46808510638297873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
